Database,Record Type,Term,Submission Type,Data Element,Value,Percentage of Submission,Count
SDB,1,207,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,10,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,10,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,11,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,11,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,12,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,12,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,D1,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,G1,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,15,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,15,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,16,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,16,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,17,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,17,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,18,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,18,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,19,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,19,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,20,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,20,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,316,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,109,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,314,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,107,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,213,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,110,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,108,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,114,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,206,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,111,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,113,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,116,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,214,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,215,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,112,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,311,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,213,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,308,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,207,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,312,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,315,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,114,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,212,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,214,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,215,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,315,B,DE1064-LVL-SCHOOL,21,0,0
SDB,1,209,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,210,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,211,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,314,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,106,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,115,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,208,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,310,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,313,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,316,E,DE1064-LVL-SCHOOL,21,0,0
SDB,1,307,E,DE1064-LVL-SCHOOL,22,0,0
SDB,1,309,E,DE1064-LVL-SCHOOL,22,0,0
